event_id,event_name,event_year,start_date,end_date,discipline,category,level,result_count,decision,matched_calendar_row,action,notes
507,1st Norwegian FIG Meet,2020,,,WAG,junior and senior,International Event,251,,,,
373,1st Spanish League (2020 season),2020,,,WAG,junior and senior,International Event,549,,,,
447,3rd Finnish Euros Trials,2020,,,MAG,junior and senior,International Event,137,,,,
519,Chinese Individual Championships,2020,,,WAG,junior and senior,International Event,1140,,,,
503,Italian Gold Junior Championships,2020,,,WAG,junior,International Event,583,,,,
472,RD761 Junior International Cup,2020,,,MAG,junior,International Event,273,,,,
