calendar_row,calendar_event,calendar_date,start_date,end_date,choice,manual_event_id,notes,option_1,option_2,option_3,option_4,option_5
6,Buckeye National Qualifier,Feb 1-2,2018-02-01,2018-02-02,1,,,1: ID 148 | Buckeye Qualifier | WAG | 250 result | confidence 0.747,2: ID 174 | Auburn National Qualifier | WAG | 499 result | confidence 0.710,3: ID 160 | KPAC National Qualifier | WAG | 478 result | confidence 0.706,4: ID 143 | Brestyan's National Qualifier | WAG | 395 result | confidence 0.695,5: ID 46 | U.S. Men's National Qualifier | MAG | 345 result | confidence 0.636
