review_id,problem_type,severity,message,source_sheet,source_row,event_name,year,athlete_name,country,discipline,category,apparatus,vt_attempt,day,format,round,D_score,vault_attempt_order_uncertain,suggestion_count,top_suggestion_id,top_suggestion_type,top_suggestion_confidence,top_suggestion_message,top_target_event_name,top_target_year,top_target_athlete_name,top_target_country,top_target_discipline,top_target_category,top_target_apparatus,top_target_vt_attempt,top_target_day,top_target_format,top_target_round,top_target_score,top_target_D_score,top_target_source_sheet,top_target_source_row,all_suggestions_json
orphan_2fc3c6f3e6fef2e4,possible_athlete_name_typo,review,Possible athlete-name typo between the D sheet and the score sheet.,MAG D,223,Unni & Haralds Trophy,2018,Aksel Stendahl,NOR,MAG,junior,VT,2,,individual,final,1.6,True,1,suggestion_11ab1de9f5cd6197,athlete_name_correction,0.929,D-score athlete 'Aksel Stendahl' probably matches score-sheet athlete 'Aksei Stendahl'.,Unni & Haralds Trophy,2018,Aksei Stendahl,NOR,MAG,junior,VT,2,,individual,final,10.95,,MAG,252,"[{""suggestion_id"": ""suggestion_11ab1de9f5cd6197"", ""suggestion_type"": ""athlete_name_correction"", ""confidence"": 0.929, ""message"": ""D-score athlete 'Aksel Stendahl' probably matches score-sheet athlete 'Aksei Stendahl'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""athlete_name"": {""from"": ""Aksel Stendahl"", ""to"": ""Aksei Stendahl""}}, ""target_result"": {""event_name"": ""Unni & Haralds Trophy"", ""year"": 2018, ""athlete_name"": ""Aksei Stendahl"", ""country"": ""NOR"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 10.95, ""D_score"": null, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 252, ""target_id"": ""target_3b480cdd51179da6""}}]"
orphan_0a07ba2a0f0c27f3,possible_athlete_name_typo,review,Possible athlete-name typo between the D sheet and the score sheet.,MAG D,224,Unni & Haralds Trophy,2018,Aksel Stendahl,NOR,MAG,junior,VT,1,,apparatus,final,2.2,True,1,suggestion_97cbc720e31043e6,athlete_name_correction,0.929,D-score athlete 'Aksel Stendahl' probably matches score-sheet athlete 'Aksei Stendahl'.,Unni & Haralds Trophy,2018,Aksei Stendahl,NOR,MAG,junior,VT,1,,apparatus,final,11.2,,MAG,253,"[{""suggestion_id"": ""suggestion_97cbc720e31043e6"", ""suggestion_type"": ""athlete_name_correction"", ""confidence"": 0.929, ""message"": ""D-score athlete 'Aksel Stendahl' probably matches score-sheet athlete 'Aksei Stendahl'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""athlete_name"": {""from"": ""Aksel Stendahl"", ""to"": ""Aksei Stendahl""}}, ""target_result"": {""event_name"": ""Unni & Haralds Trophy"", ""year"": 2018, ""athlete_name"": ""Aksei Stendahl"", ""country"": ""NOR"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 1, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 11.2, ""D_score"": null, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 253, ""target_id"": ""target_bdeec6d24c9cb48b""}}]"
orphan_6915ee0ea8656379,possible_athlete_name_typo,review,Possible athlete-name typo between the D sheet and the score sheet.,MAG D,224,Unni & Haralds Trophy,2018,Aksel Stendahl,NOR,MAG,junior,VT,2,,apparatus,final,1.6,True,1,suggestion_401d948acd2a07e3,athlete_name_correction,0.929,D-score athlete 'Aksel Stendahl' probably matches score-sheet athlete 'Aksei Stendahl'.,Unni & Haralds Trophy,2018,Aksei Stendahl,NOR,MAG,junior,VT,2,,apparatus,final,10.5,,MAG,253,"[{""suggestion_id"": ""suggestion_401d948acd2a07e3"", ""suggestion_type"": ""athlete_name_correction"", ""confidence"": 0.929, ""message"": ""D-score athlete 'Aksel Stendahl' probably matches score-sheet athlete 'Aksei Stendahl'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""athlete_name"": {""from"": ""Aksel Stendahl"", ""to"": ""Aksei Stendahl""}}, ""target_result"": {""event_name"": ""Unni & Haralds Trophy"", ""year"": 2018, ""athlete_name"": ""Aksei Stendahl"", ""country"": ""NOR"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 10.5, ""D_score"": null, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 253, ""target_id"": ""target_87878bedd144d8ba""}}]"
orphan_2ef6db0f69df183f,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,309,Austrian Championships,2018,Alexander Benda,AUT,MAG,senior,VT,2,,individual,final,2.8,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_0eabfa9668d15438,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,416,1st Italian Serie A,2018,Andrea Basana,ITA,MAG,senior,HB,,,individual,final,2.9,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_b8a0f282b8e80877,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,726,Icelandic Championships,2018,Arnor Masson,ISL,MAG,senior,VT,2,,individual,final,2.4,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_15d4282e17510ea2,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,766,Swiss Cup,2018,Arthur Nory,BRA,MAG,senior,VT,1,,individual,final,5.0,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_c2f15e6f1292455d,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,766,Swiss Cup,2018,Arthur Nory,BRA,MAG,senior,VT,2,,individual,final,4.8,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_1608745f6661bb96,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,834,Icelandic Championships,2018,Atli Jonsson,ISL,MAG,senior,VT,2,,individual,final,2.4,True,1,suggestion_f95ab12f7228f59a,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Icelandic Championships,2018,Atli Jonsson,ISL,MAG,senior,VT,2,,apparatus,final,11.45,2.4,MAG,1019,"[{""suggestion_id"": ""suggestion_f95ab12f7228f59a"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""individual"", ""to"": ""apparatus""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Icelandic Championships"", ""year"": 2018, ""athlete_name"": ""Atli Jonsson"", ""country"": ""ISL"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 11.45, ""D_score"": 2.4, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 1019, ""target_id"": ""target_c925f85181484458""}}]"
orphan_68479a131c494625,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,886,Singapore Open,2018,Baobenmad Suphacheep,THA,MAG,junior,VT,2,,individual,final,3.2,True,1,suggestion_fff41baef4846f1a,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Singapore Open,2018,Baobenmad Suphacheep,THA,MAG,junior,VT,2,,apparatus,final,11.6,3.2,MAG,1087,"[{""suggestion_id"": ""suggestion_fff41baef4846f1a"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""individual"", ""to"": ""apparatus""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Singapore Open"", ""year"": 2018, ""athlete_name"": ""Baobenmad Suphacheep"", ""country"": ""THA"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 11.6, ""D_score"": 3.2, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 1087, ""target_id"": ""target_bc88454e8d64bbcc""}}]"
orphan_9f6067950a8a3c29,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,945,English Championships,2018,Benjamin Dowds,GBR,MAG,junior,FX,,,individual,final,4.4,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_54282d179682835a,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,945,English Championships,2018,Benjamin Dowds,GBR,MAG,junior,VT,1,,individual,final,4.0,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_bbe87f953eadd246,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,954,Swiss Duel,2018,Benjamin Gischard,SUI,MAG,senior,VT,1,,individual,final,5.2,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_52a062df47e49998,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,954,Swiss Duel,2018,Benjamin Gischard,SUI,MAG,senior,VT,2,,individual,final,4.8,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_4b57a116a1e99f0e,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1060,Welsh Championships,2018,Bradley Nuttall,GBR,MAG,senior,FX,,,individual,final,4.6,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_8fd74a9ed08f6e1e,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1060,Welsh Championships,2018,Bradley Nuttall,GBR,MAG,senior,PB,,,individual,final,4.3,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_3785401c91152014,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1060,Welsh Championships,2018,Bradley Nuttall,GBR,MAG,senior,PH,,,individual,final,5.7,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_f848c4b7f2375c09,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1060,Welsh Championships,2018,Bradley Nuttall,GBR,MAG,senior,SR,,,individual,final,4.3,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_b29bc88fe13dcf2e,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1060,Welsh Championships,2018,Bradley Nuttall,GBR,MAG,senior,VT,1,,individual,final,4.0,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_bb8bd764ac3c68c9,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,1108,Icelandic Championships,2018,Breki Snorrason,ISL,MAG,junior,VT,2,,individual,final,2.8,True,1,suggestion_1953aa2ea7d6676a,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Icelandic Championships,2018,Breki Snorrason,ISL,MAG,junior,VT,2,,apparatus,final,11.25,2.4,MAG,1333,"[{""suggestion_id"": ""suggestion_1953aa2ea7d6676a"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""individual"", ""to"": ""apparatus""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Icelandic Championships"", ""year"": 2018, ""athlete_name"": ""Breki Snorrason"", ""country"": ""ISL"", ""discipline"": ""MAG"", ""category"": ""junior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 11.25, ""D_score"": 2.4, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 1333, ""target_id"": ""target_6b92fd6abecd17fd""}}]"
orphan_b46043b1fa89b91a,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1173,Welsh Championships,2018,Cameron Sinden,GBR,MAG,senior,FX,,,individual,final,4.7,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_dd8afc2add6a2126,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1173,Welsh Championships,2018,Cameron Sinden,GBR,MAG,senior,PB,,,individual,final,4.1,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_acc64dbd6c8b92c9,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1173,Welsh Championships,2018,Cameron Sinden,GBR,MAG,senior,PH,,,individual,final,3.5,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_ac1c4cf5273b3198,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1173,Welsh Championships,2018,Cameron Sinden,GBR,MAG,senior,SR,,,individual,final,3.9,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_5a3f5d6233dcee56,athlete_missing_in_score_sheet,review,"The event/apparatus/context exists, but this athlete is missing in the score sheet.",MAG D,1173,Welsh Championships,2018,Cameron Sinden,GBR,MAG,senior,VT,1,,individual,final,4.0,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_61f9195c8255cacd,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,1208,Baku World Cup,2018,Carlo Macchini,ITA,MAG,senior,HB,,,individual,qualification,5.9,False,1,suggestion_6ba8edb48f868d97,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Baku World Cup,2018,Carlo Macchini,ITA,MAG,senior,HB,,,apparatus,final,12.366,,MAG,1441,"[{""suggestion_id"": ""suggestion_6ba8edb48f868d97"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""individual"", ""to"": ""apparatus""}, ""round"": {""from"": ""qualification"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Baku World Cup"", ""year"": 2018, ""athlete_name"": ""Carlo Macchini"", ""country"": ""ITA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""HB"", ""vt_attempt"": null, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 12.366, ""D_score"": null, ""vault_attempt_order_uncertain"": false, ""source_sheet"": ""MAG"", ""source_row"": 1441, ""target_id"": ""target_8cffe8865c965fb8""}}]"
orphan_7cef03f6d1e65a3d,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,1279,Singapore Open,2018,Charlie Richie Chong,MAS,MAG,junior,VT,2,,individual,final,1.6,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_64bb1d5db227ddbb,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,1295,Chinese Championships,2018,Chen Jiayao,CHN,MAG,senior,HB,,,apparatus,final,5.8,False,1,suggestion_cda47f4deb07b852,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Chinese Championships,2018,Chen Jiayao,CHN,MAG,senior,HB,,,individual,qualification,13.8,5.9,MAG,1528,"[{""suggestion_id"": ""suggestion_cda47f4deb07b852"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""apparatus"", ""to"": ""individual""}, ""round"": {""from"": ""final"", ""to"": ""qualification""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Chinese Championships"", ""year"": 2018, ""athlete_name"": ""Chen Jiayao"", ""country"": ""CHN"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""HB"", ""vt_attempt"": null, ""day"": null, ""format"": ""individual"", ""round"": ""qualification"", ""score"": 13.8, ""D_score"": 5.9, ""vault_attempt_order_uncertain"": false, ""source_sheet"": ""MAG"", ""source_row"": 1528, ""target_id"": ""target_0936976aef5b6bfb""}}]"
orphan_1b3764df70beb944,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,1461,Romanian Championships,2018,Cristian Anghel,ROU,MAG,senior,PB,,,individual,final,2.0,False,0,,,,,,,,,,,,,,,,,,,,[]
