review_id,problem_type,severity,message,source_sheet,source_row,event_name,year,athlete_name,country,discipline,category,apparatus,vt_attempt,day,format,round,D_score,vault_attempt_order_uncertain,suggestion_count,top_suggestion_id,top_suggestion_type,top_suggestion_confidence,top_suggestion_message,top_target_event_name,top_target_year,top_target_athlete_name,top_target_country,top_target_discipline,top_target_category,top_target_apparatus,top_target_vt_attempt,top_target_day,top_target_format,top_target_round,top_target_score,top_target_D_score,top_target_source_sheet,top_target_source_row,all_suggestions_json
orphan_d079948aa711289f,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,313,Austrian Championships,2019,Alexander Benda,AUT,MAG,senior,VT,2,,apparatus,final,4.0,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_e97b2eacaf33c057,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,351,Austrian Championships,2019,Alexander Pfaffenbauer,AUT,MAG,junior,VT,2,,individual,final,2.4,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_64023f40504e55ae,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,366,British Championships,2019,Alexander van Eesteren,GBR,MAG,junior,PH,,,individual,final,4.0,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_f8c5cc2bb3f50808,possible_event_name_mismatch,review,Possible event-name mismatch between the D sheet and the score sheet.,MAG D,451,Brazilian Championships,2019,Alowany Tsubota,BRA,MAG,senior,FX,,,individual,final,4.9,False,1,suggestion_30dcbb13b85ac2d7,event_name_correction,0.885,D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'.,Brazilian Event Championships,2019,Alowany Tsubota,BRA,MAG,senior,FX,,,individual,final,13.2,,MAG,529,"[{""suggestion_id"": ""suggestion_30dcbb13b85ac2d7"", ""suggestion_type"": ""event_name_correction"", ""confidence"": 0.885, ""message"": ""D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""event_name"": {""from"": ""Brazilian Championships"", ""to"": ""Brazilian Event Championships""}}, ""target_result"": {""event_name"": ""Brazilian Event Championships"", ""year"": 2019, ""athlete_name"": ""Alowany Tsubota"", ""country"": ""BRA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""FX"", ""vt_attempt"": null, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 13.2, ""D_score"": null, ""vault_attempt_order_uncertain"": false, ""source_sheet"": ""MAG"", ""source_row"": 529, ""target_id"": ""target_87bb441fbaa217be""}}]"
orphan_cd05b4810d3386d3,possible_event_name_mismatch,review,Possible event-name mismatch between the D sheet and the score sheet.,MAG D,452,Brazilian Championships,2019,Alowany Tsubota,BRA,MAG,senior,FX,,,apparatus,final,4.7,False,1,suggestion_5af5f1691f7fb55a,event_name_correction,0.885,D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'.,Brazilian Event Championships,2019,Alowany Tsubota,BRA,MAG,senior,FX,,,apparatus,final,12.3,,MAG,530,"[{""suggestion_id"": ""suggestion_5af5f1691f7fb55a"", ""suggestion_type"": ""event_name_correction"", ""confidence"": 0.885, ""message"": ""D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""event_name"": {""from"": ""Brazilian Championships"", ""to"": ""Brazilian Event Championships""}}, ""target_result"": {""event_name"": ""Brazilian Event Championships"", ""year"": 2019, ""athlete_name"": ""Alowany Tsubota"", ""country"": ""BRA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""FX"", ""vt_attempt"": null, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 12.3, ""D_score"": null, ""vault_attempt_order_uncertain"": false, ""source_sheet"": ""MAG"", ""source_row"": 530, ""target_id"": ""target_1b397e3a455ce41e""}}]"
orphan_e2901c8597cba233,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,468,Danish Championships,2019,Anderson de Santana Teixeira,DEN,MAG,senior,VT,2,,individual,final,4.0,True,1,suggestion_95ac84cee344e6b2,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Danish Championships,2019,Anderson de Santana Teixeira,DEN,MAG,senior,VT,2,,apparatus,final,13.4,,MAG,548,"[{""suggestion_id"": ""suggestion_95ac84cee344e6b2"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""individual"", ""to"": ""apparatus""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Danish Championships"", ""year"": 2019, ""athlete_name"": ""Anderson de Santana Teixeira"", ""country"": ""DEN"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 13.4, ""D_score"": null, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 548, ""target_id"": ""target_355d3bf7e7a2a5fc""}}]"
orphan_9a9d3a20e99e68d8,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,474,3rd Italian Serie A,2019,Andrea Bubbo,ITA,MAG,senior,SR,,,individual,final,2.8,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_1ab81603ccd08394,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,482,Italian Championships,2019,Andrea Cingolani,ITA,MAG,senior,VT,2,,apparatus,final,5.2,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_11e7bc0296711e21,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,486,Italian Championships,2019,Andrea Cingolani,ITA,MAG,senior,VT,2,,individual,final,5.2,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_1b974071922e2cd1,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,606,European Championships,2019,Andrey Medvedev,ISR,MAG,senior,SR,,,individual,qualification,5.6,False,0,,,,,,,,,,,,,,,,,,,,[]
orphan_e856fe96363d2bc8,possible_event_name_mismatch,review,Possible event-name mismatch between the D sheet and the score sheet.,MAG D,617,Brazilian Championships,2019,Angelo Assumpção,BRA,MAG,senior,FX,,,individual,final,5.5,False,1,suggestion_5800965254661f65,event_name_correction,0.885,D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'.,Brazilian Event Championships,2019,Angelo Assumpção,BRA,MAG,senior,FX,,,individual,final,13.2,,MAG,720,"[{""suggestion_id"": ""suggestion_5800965254661f65"", ""suggestion_type"": ""event_name_correction"", ""confidence"": 0.885, ""message"": ""D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""event_name"": {""from"": ""Brazilian Championships"", ""to"": ""Brazilian Event Championships""}}, ""target_result"": {""event_name"": ""Brazilian Event Championships"", ""year"": 2019, ""athlete_name"": ""Angelo Assumpção"", ""country"": ""BRA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""FX"", ""vt_attempt"": null, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 13.2, ""D_score"": null, ""vault_attempt_order_uncertain"": false, ""source_sheet"": ""MAG"", ""source_row"": 720, ""target_id"": ""target_e66368fc4f44dcd1""}}]"
orphan_8400e197e37dcf9c,possible_event_name_mismatch,review,Possible event-name mismatch between the D sheet and the score sheet.,MAG D,617,Brazilian Championships,2019,Angelo Assumpção,BRA,MAG,senior,HB,,,individual,final,5.2,False,1,suggestion_79b377fd9efd38ac,event_name_correction,0.885,D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'.,Brazilian Event Championships,2019,Angelo Assumpção,BRA,MAG,senior,HB,,,individual,final,12.6,,MAG,720,"[{""suggestion_id"": ""suggestion_79b377fd9efd38ac"", ""suggestion_type"": ""event_name_correction"", ""confidence"": 0.885, ""message"": ""D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""event_name"": {""from"": ""Brazilian Championships"", ""to"": ""Brazilian Event Championships""}}, ""target_result"": {""event_name"": ""Brazilian Event Championships"", ""year"": 2019, ""athlete_name"": ""Angelo Assumpção"", ""country"": ""BRA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""HB"", ""vt_attempt"": null, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 12.6, ""D_score"": null, ""vault_attempt_order_uncertain"": false, ""source_sheet"": ""MAG"", ""source_row"": 720, ""target_id"": ""target_23da490f5a8fb141""}}]"
orphan_53e16f3a95396909,possible_event_name_mismatch,review,Possible event-name mismatch between the D sheet and the score sheet.,MAG D,617,Brazilian Championships,2019,Angelo Assumpção,BRA,MAG,senior,PB,,,individual,final,5.2,False,1,suggestion_c03a1ef3af1666ed,event_name_correction,0.885,D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'.,Brazilian Event Championships,2019,Angelo Assumpção,BRA,MAG,senior,PB,,,individual,final,12.35,,MAG,720,"[{""suggestion_id"": ""suggestion_c03a1ef3af1666ed"", ""suggestion_type"": ""event_name_correction"", ""confidence"": 0.885, ""message"": ""D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""event_name"": {""from"": ""Brazilian Championships"", ""to"": ""Brazilian Event Championships""}}, ""target_result"": {""event_name"": ""Brazilian Event Championships"", ""year"": 2019, ""athlete_name"": ""Angelo Assumpção"", ""country"": ""BRA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""PB"", ""vt_attempt"": null, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 12.35, ""D_score"": null, ""vault_attempt_order_uncertain"": false, ""source_sheet"": ""MAG"", ""source_row"": 720, ""target_id"": ""target_db73364b71f8f0f0""}}]"
orphan_b62475e36be52cca,possible_event_name_mismatch,review,Possible event-name mismatch between the D sheet and the score sheet.,MAG D,617,Brazilian Championships,2019,Angelo Assumpção,BRA,MAG,senior,PH,,,individual,final,5.6,False,1,suggestion_40d80dc4e2335a5b,event_name_correction,0.885,D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'.,Brazilian Event Championships,2019,Angelo Assumpção,BRA,MAG,senior,PH,,,individual,final,10.75,,MAG,720,"[{""suggestion_id"": ""suggestion_40d80dc4e2335a5b"", ""suggestion_type"": ""event_name_correction"", ""confidence"": 0.885, ""message"": ""D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""event_name"": {""from"": ""Brazilian Championships"", ""to"": ""Brazilian Event Championships""}}, ""target_result"": {""event_name"": ""Brazilian Event Championships"", ""year"": 2019, ""athlete_name"": ""Angelo Assumpção"", ""country"": ""BRA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""PH"", ""vt_attempt"": null, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 10.75, ""D_score"": null, ""vault_attempt_order_uncertain"": false, ""source_sheet"": ""MAG"", ""source_row"": 720, ""target_id"": ""target_bd3e71b71036d833""}}]"
orphan_c083a8ffa4606317,possible_event_name_mismatch,review,Possible event-name mismatch between the D sheet and the score sheet.,MAG D,617,Brazilian Championships,2019,Angelo Assumpção,BRA,MAG,senior,SR,,,individual,final,4.9,False,1,suggestion_ef83d35358650f82,event_name_correction,0.885,D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'.,Brazilian Event Championships,2019,Angelo Assumpção,BRA,MAG,senior,SR,,,individual,final,12.7,,MAG,720,"[{""suggestion_id"": ""suggestion_ef83d35358650f82"", ""suggestion_type"": ""event_name_correction"", ""confidence"": 0.885, ""message"": ""D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""event_name"": {""from"": ""Brazilian Championships"", ""to"": ""Brazilian Event Championships""}}, ""target_result"": {""event_name"": ""Brazilian Event Championships"", ""year"": 2019, ""athlete_name"": ""Angelo Assumpção"", ""country"": ""BRA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""SR"", ""vt_attempt"": null, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 12.7, ""D_score"": null, ""vault_attempt_order_uncertain"": false, ""source_sheet"": ""MAG"", ""source_row"": 720, ""target_id"": ""target_7cb7f517459a994e""}}]"
orphan_92053a82f82ace74,possible_event_name_mismatch,review,Possible event-name mismatch between the D sheet and the score sheet.,MAG D,617,Brazilian Championships,2019,Angelo Assumpção,BRA,MAG,senior,VT,1,,individual,final,5.2,True,1,suggestion_c285a08cf4039401,event_name_correction,0.885,D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'.,Brazilian Event Championships,2019,Angelo Assumpção,BRA,MAG,senior,VT,1,,individual,final,14.45,,MAG,720,"[{""suggestion_id"": ""suggestion_c285a08cf4039401"", ""suggestion_type"": ""event_name_correction"", ""confidence"": 0.885, ""message"": ""D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""event_name"": {""from"": ""Brazilian Championships"", ""to"": ""Brazilian Event Championships""}}, ""target_result"": {""event_name"": ""Brazilian Event Championships"", ""year"": 2019, ""athlete_name"": ""Angelo Assumpção"", ""country"": ""BRA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""VT"", ""vt_attempt"": 1, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 14.45, ""D_score"": null, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 720, ""target_id"": ""target_3f49cb7f7a6be30b""}}]"
orphan_c76c4a6907d505fc,possible_event_name_mismatch,review,Possible event-name mismatch between the D sheet and the score sheet.,MAG D,618,Brazilian Championships,2019,Angelo Assumpção,BRA,MAG,senior,FX,,,apparatus,final,5.7,False,1,suggestion_fd574802041430ea,event_name_correction,0.885,D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'.,Brazilian Event Championships,2019,Angelo Assumpção,BRA,MAG,senior,FX,,,apparatus,final,12.8,,MAG,721,"[{""suggestion_id"": ""suggestion_fd574802041430ea"", ""suggestion_type"": ""event_name_correction"", ""confidence"": 0.885, ""message"": ""D-score event 'Brazilian Championships' may match score-sheet event 'Brazilian Event Championships'."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""event_name"": {""from"": ""Brazilian Championships"", ""to"": ""Brazilian Event Championships""}}, ""target_result"": {""event_name"": ""Brazilian Event Championships"", ""year"": 2019, ""athlete_name"": ""Angelo Assumpção"", ""country"": ""BRA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""FX"", ""vt_attempt"": null, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 12.8, ""D_score"": null, ""vault_attempt_order_uncertain"": false, ""source_sheet"": ""MAG"", ""source_row"": 721, ""target_id"": ""target_5f921fdc1bb40c3b""}}]"
orphan_c32e78feb6fe64d1,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,628,Mälar Cup,2019,Anssi Valkama,FIN,MAG,junior,VT,2,,individual,final,2.4,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_5bf94950e4cffd78,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,645,French Championships,2019,Antoine Borello,FRA,MAG,senior,VT,1,,apparatus,final,5.2,True,1,suggestion_247e2c0a15c5d7c2,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",French Championships,2019,Antoine Borello,FRA,MAG,senior,VT,1,,individual,final,12.95,4.8,MAG,749,"[{""suggestion_id"": ""suggestion_247e2c0a15c5d7c2"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""apparatus"", ""to"": ""individual""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""French Championships"", ""year"": 2019, ""athlete_name"": ""Antoine Borello"", ""country"": ""FRA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""VT"", ""vt_attempt"": 1, ""day"": null, ""format"": ""individual"", ""round"": ""final"", ""score"": 12.95, ""D_score"": 4.8, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 749, ""target_id"": ""target_f66e1490caeb059e""}}]"
orphan_c4734d25a12aa6e8,missing_final_score_for_context,review,"The athlete/event exists, but not this apparatus/context.",MAG D,697,Nordic Junior Championships,2019,Antti Varjolaakso,FIN,MAG,junior,VT,2,,individual,final,2.8,True,0,,,,,,,,,,,,,,,,,,,,[]
orphan_4d3a1eab75d9202e,possible_context_mismatch,review,"Possible format, round, or day mismatch.",MAG D,714,Italian Championships,2019,Ares Federici,ITA,MAG,senior,VT,2,,individual,final,4.8,True,1,suggestion_9abdc2eaca6f6e02,context_correction,0.65,"Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different.",Italian Championships,2019,Ares Federici,ITA,MAG,senior,VT,2,,apparatus,final,13.9,4.8,MAG,825,"[{""suggestion_id"": ""suggestion_9abdc2eaca6f6e02"", ""suggestion_type"": ""context_correction"", ""confidence"": 0.65, ""message"": ""Same athlete/event/apparatus exists in the score sheet, but format, round, or day is different."", ""action"": ""attach_d_score_to_target_result"", ""changes"": {""format"": {""from"": ""individual"", ""to"": ""apparatus""}, ""round"": {""from"": ""final"", ""to"": ""final""}, ""day"": {""from"": null, ""to"": null}}, ""target_result"": {""event_name"": ""Italian Championships"", ""year"": 2019, ""athlete_name"": ""Ares Federici"", ""country"": ""ITA"", ""discipline"": ""MAG"", ""category"": ""senior"", ""apparatus"": ""VT"", ""vt_attempt"": 2, ""day"": null, ""format"": ""apparatus"", ""round"": ""final"", ""score"": 13.9, ""D_score"": 4.8, ""vault_attempt_order_uncertain"": true, ""source_sheet"": ""MAG"", ""source_row"": 825, ""target_id"": ""target_594175a9897beef3""}}]"
