review_id,target_athlete_id,current_first_name,current_last_name,corrected_first_name,corrected_last_name,reason
athlete_match_d7eb122b7c46b2a0,21148,Francesco,Berarellt,Francesco,Bertarelli,admin_verified_explicit_name_correction_2026
