review_id,target_athlete_id,current_first_name,current_last_name,corrected_first_name,corrected_last_name,reason
athlete_match_5181b096d32f4b0a,18410,Niccolo,Martin,Niccolò,Martin,admin_verified_explicit_name_correction_2025
